"id","pm01","pm25","pm10","temperature","humidity","event"
"22112","0","0","0","28.80","91.10","2023-07-20 03:30:12"
"22113","1","1","2","28.90","91.60","2023-07-20 03:45:12"
"22114","1","1","1","28.80","92.40","2023-07-20 04:00:12"
"22115","0","1","1","28.80","92.60","2023-07-20 04:15:12"
"22116","0","0","0","28.90","92.90","2023-07-20 04:30:12"
"22117","0","1","1","28.80","91.50","2023-07-20 05:00:13"
"22118","0","0","0","28.80","92.00","2023-07-20 05:15:13"
"22119","3","3","4","28.80","92.70","2023-07-20 05:30:13"
"22120","0","0","0","28.80","93.80","2023-07-20 05:45:13"
"22121","1","1","1","28.70","92.70","2023-07-20 06:00:13"
"22122","1","2","2","28.60","93.20","2023-07-20 06:15:13"
"22123","2","3","3","28.70","94.10","2023-07-20 06:30:14"
"22124","3","4","4","28.80","93.30","2023-07-20 06:45:13"
"22125","1","2","2","28.70","93.00","2023-07-20 07:00:13"
"22126","5","14","19","28.60","93.00","2023-07-20 07:15:13"
"22127","2","2","2","28.70","93.40","2023-07-20 07:30:13"
"22128","7","9","10","28.80","91.50","2023-07-20 07:45:13"
"22129","16","20","20","28.80","92.20","2023-07-20 08:15:13"
"22130","4","5","5","28.50","94.20","2023-07-20 08:30:13"
"22131","1","3","3","24.00","100.00","2023-07-20 08:45:13"
"22132","4","5","7","23.00","100.00","2023-07-20 09:00:13"
"22133","3","5","7","23.10","100.00","2023-07-20 09:15:12"
"22134","3","4","4","23.60","100.00","2023-07-20 09:30:13"
"22135","4","6","6","23.70","100.00","2023-07-20 09:45:12"
"22136","4","5","5","23.80","100.00","2023-07-20 10:00:12"
"22137","4","9","9","24.00","100.00","2023-07-20 10:15:12"
"22138","5","8","8","24.20","100.00","2023-07-20 10:30:11"
"22139","5","7","8","24.30","100.00","2023-07-20 10:45:11"
"22140","6","7","7","24.60","100.00","2023-07-20 11:00:11"
"22141","5","9","10","24.50","100.00","2023-07-20 11:15:10"
"22142","5","7","7","25.00","100.00","2023-07-20 11:30:10"
"22143","9","12","13","25.50","100.00","2023-07-20 11:45:10"
"22144","24","26","26","26.00","97.70","2023-07-20 12:00:10"
"22145","24","25","26","25.80","96.10","2023-07-20 12:15:10"
"22146","34","39","39","26.10","95.90","2023-07-20 12:30:10"
"22147","22","25","26","26.40","95.20","2023-07-20 12:45:10"
"22148","10","13","13","26.90","94.10","2023-07-20 13:00:10"
"22149","4","6","7","27.70","91.50","2023-07-20 13:15:09"
"22150","8","9","9","28.20","88.90","2023-07-20 13:30:09"
"22151","11","13","13","28.60","87.90","2023-07-20 13:45:09"
"22152","17","20","20","29.30","84.80","2023-07-20 14:00:10"
"22153","16","19","19","29.50","85.00","2023-07-20 14:15:09"
"22154","19","23","23","29.30","87.20","2023-07-20 14:30:10"
"22155","26","32","33","29.20","86.50","2023-07-20 14:45:09"
"22156","17","23","24","28.70","86.40","2023-07-20 15:00:09"
"22157","14","18","18","28.50","89.50","2023-07-20 15:15:09"
"22158","16","19","21","28.20","90.10","2023-07-20 15:30:09"
"22159","9","10","11","28.10","91.00","2023-07-20 15:45:09"
"22160","11","13","14","28.00","91.10","2023-07-20 16:00:09"
"22161","10","11","11","28.00","92.40","2023-07-20 16:15:09"
"22162","5","7","9","28.10","92.40","2023-07-20 16:30:09"
"22163","4","5","5","28.20","92.40","2023-07-20 16:45:09"
"22164","4","5","5","28.20","92.60","2023-07-20 17:00:10"
"22165","4","5","5","28.30","92.70","2023-07-20 17:15:10"
"22166","2","2","2","28.30","92.20","2023-07-20 17:30:09"
"22167","2","3","5","28.40","92.30","2023-07-20 17:45:09"
"22168","5","5","7","28.40","92.20","2023-07-20 18:00:08"
"22169","2","3","3","28.30","92.00","2023-07-20 18:15:08"
"22170","2","4","5","28.30","93.00","2023-07-20 18:30:08"
"22171","2","4","5","28.30","93.00","2023-07-20 18:45:08"
"22172","3","3","3","28.20","92.20","2023-07-20 19:00:08"
"22173","1","2","3","28.10","92.60","2023-07-20 19:15:08"
"22174","4","5","5","28.00","93.20","2023-07-20 19:30:08"
"22175","1","3","3","28.00","93.10","2023-07-20 19:45:08"
"22176","3","4","6","27.90","93.30","2023-07-20 20:00:07"
"22177","3","4","5","27.80","93.20","2023-07-20 20:15:07"
"22178","45","141","142","27.80","93.20","2023-07-20 20:30:07"
"22179","2","4","5","27.90","93.40","2023-07-20 20:45:06"
"22180","2","2","2","27.90","94.10","2023-07-20 21:00:07"
"22181","3","5","5","27.90","93.80","2023-07-20 21:30:07"
"22182","2","4","4","27.90","94.10","2023-07-20 21:45:06"
"22183","4","4","5","27.90","94.00","2023-07-20 22:00:06"
"22184","2","3","3","28.00","95.50","2023-07-20 22:15:06"
"22185","2","3","4","27.90","96.00","2023-07-20 22:30:06"
"22186","1","3","3","27.90","96.70","2023-07-20 22:45:06"
"22187","2","3","4","27.90","96.00","2023-07-20 23:00:06"
"22188","2","3","3","27.90","96.60","2023-07-20 23:15:05"
"22189","4","9","10","28.00","96.00","2023-07-20 23:30:06"
"22190","1","3","4","28.00","96.40","2023-07-20 23:45:06"
"22191","2","4","4","28.00","96.60","2023-07-21 00:00:05"
"22192","3","5","6","28.00","97.00","2023-07-21 00:15:05"
"22193","3","4","4","28.00","97.60","2023-07-21 00:30:05"
"22194","4","6","6","28.10","97.60","2023-07-21 00:45:05"
"22195","2","6","7","28.10","97.50","2023-07-21 01:00:05"
"22196","2","4","4","28.10","97.40","2023-07-21 01:15:04"
"22197","5","8","8","28.10","98.20","2023-07-21 01:30:04"
"22198","3","5","5","28.10","98.20","2023-07-21 01:45:04"
"22199","3","6","8","28.10","98.90","2023-07-21 02:00:04"
"22200","4","5","6","28.10","99.10","2023-07-21 02:15:03"
"22201","3","5","6","28.20","98.30","2023-07-21 02:30:03"
"22202","5","8","10","28.30","97.50","2023-07-21 02:45:03"
"22203","3","5","6","28.30","97.10","2023-07-21 03:00:03"
"22204","4","6","7","28.30","96.10","2023-07-21 03:15:03"
"22205","5","8","8","28.30","95.60","2023-07-21 03:30:03"
"22206","5","8","8","28.30","95.40","2023-07-21 03:45:03"
"22207","89","94","94","28.30","95.10","2023-07-21 04:00:03"
"22208","4","5","5","28.30","95.70","2023-07-21 04:15:03"
"22209","4","6","6","28.20","96.40","2023-07-21 04:30:03"
"22210","4","5","5","28.30","96.20","2023-07-21 04:45:02"
"22211","4","6","7","28.30","95.90","2023-07-21 05:00:02"
"22212","5","9","10","28.30","94.60","2023-07-21 05:15:02"
"22213","29","30","31","28.30","94.90","2023-07-21 05:30:03"
"22214","119","122","122","28.30","95.60","2023-07-21 05:45:03"
"22215","127","142","144","28.30","96.00","2023-07-21 06:00:03"
"22216","108","110","110","28.20","96.40","2023-07-21 06:15:03"
"22217","136","141","142","28.20","96.70","2023-07-21 06:30:03"
"22218","5","8","9","28.30","96.20","2023-07-21 06:45:03"
"22219","6","8","12","28.20","95.70","2023-07-21 07:00:03"
"22220","8","13","14","28.30","95.00","2023-07-21 07:15:03"
"22221","7","10","10","28.30","94.50","2023-07-21 07:30:03"
"22222","8","11","11","28.50","93.50","2023-07-21 07:45:03"
"22223","8","10","12","28.80","92.30","2023-07-21 08:00:03"
"22224","8","12","15","29.20","90.60","2023-07-21 08:15:03"
"22225","9","12","15","29.60","88.20","2023-07-21 08:30:03"
"22226","7","9","11","29.70","86.40","2023-07-21 08:45:02"
"22227","8","11","13","29.90","86.70","2023-07-21 09:00:02"
"22228","10","17","20","30.00","85.40","2023-07-21 09:15:03"
"22229","8","10","11","30.20","84.20","2023-07-21 09:30:02"
"22230","10","16","21","30.30","82.60","2023-07-21 09:45:02"
"22231","7","16","17","30.50","82.90","2023-07-21 10:00:02"
"22232","10","14","14","31.00","80.90","2023-07-21 10:15:02"
"22233","8","10","13","30.70","83.20","2023-07-21 10:30:02"
"22234","10","13","16","30.80","83.30","2023-07-21 10:45:02"
"22235","15","23","27","30.60","84.70","2023-07-21 11:00:02"
"22236","10","17","19","31.00","82.80","2023-07-21 11:30:03"
"22237","5","10","10","31.20","81.90","2023-07-21 11:45:02"
"22238","7","15","15","31.30","81.70","2023-07-21 12:00:02"
"22239","7","10","11","31.30","83.20","2023-07-21 12:15:02"
"22240","12","17","20","31.30","82.50","2023-07-21 12:30:02"
"22241","10","16","17","31.30","84.10","2023-07-21 12:45:01"
"22242","13","19","23","31.80","81.70","2023-07-21 13:00:01"
"22243","66","150","150","31.80","81.20","2023-07-21 13:15:01"
"22244","8","16","18","32.30","78.80","2023-07-21 13:30:01"
"22245","13","19","23","32.90","77.10","2023-07-21 13:45:00"
"22246","9","13","14","33.10","75.80","2023-07-21 14:14:59"
"22247","11","20","23","32.90","76.60","2023-07-21 14:29:59"
"22248","8","17","18","32.80","77.10","2023-07-21 14:45:00"
"22249","9","14","15","32.90","76.00","2023-07-21 14:59:59"
"22250","19","27","33","32.80","76.10","2023-07-21 15:14:59"
"22251","116","151","153","32.40","77.10","2023-07-21 15:29:59"
"22252","12","19","19","32.40","76.50","2023-07-21 15:45:00"
"22253","9","17","20","32.10","77.70","2023-07-21 16:00:00"
"22254","16","27","27","32.20","77.30","2023-07-21 16:15:00"
"22255","8","12","15","31.60","77.80","2023-07-21 16:30:01"
"22256","9","21","23","31.10","80.50","2023-07-21 16:45:01"
"22257","9","20","21","31.20","80.10","2023-07-21 17:00:01"
"22258","10","15","17","31.00","80.70","2023-07-21 17:15:00"
"22259","13","25","26","30.90","80.80","2023-07-21 17:30:00"
"22260","10","17","22","30.70","81.00","2023-07-21 17:45:00"
"22261","11","21","23","30.60","80.90","2023-07-21 18:00:00"
"22262","10","17","20","30.30","81.40","2023-07-21 18:15:00"
"22263","72","97","98","30.20","82.10","2023-07-21 18:30:00"
"22264","7","12","14","30.00","82.90","2023-07-21 18:45:00"
"22265","14","23","25","29.90","83.10","2023-07-21 19:00:00"
"22266","11","17","18","29.60","84.20","2023-07-21 19:15:00"
"22267","11","16","17","29.40","85.50","2023-07-21 19:45:00"
"22268","9","14","14","29.30","85.20","2023-07-21 20:00:00"
"22269","10","14","15","29.10","85.40","2023-07-21 20:15:00"
"22270","11","19","20","29.00","84.30","2023-07-21 20:30:00"
"22271","7","12","16","29.00","84.70","2023-07-21 20:44:59"
"22272","10","14","16","29.00","84.80","2023-07-21 20:59:59"
"22273","9","19","19","29.00","83.80","2023-07-21 21:14:59"
"22274","10","16","18","28.90","85.00","2023-07-21 21:29:59"
"22275","10","16","16","28.80","84.30","2023-07-21 21:44:58"
"22276","11","15","15","28.90","83.90","2023-07-21 21:59:59"
"22277","9","15","16","28.70","83.90","2023-07-21 22:14:59"
"22278","11","22","25","28.80","83.90","2023-07-21 22:29:59"
"22279","9","12","16","28.70","85.30","2023-07-21 22:44:59"
"22280","9","15","17","28.70","84.20","2023-07-21 22:59:59"
"22281","10","17","21","28.60","85.20","2023-07-21 23:14:59"
"22282","8","13","15","28.50","84.90","2023-07-21 23:29:59"
"22283","8","13","15","28.50","84.90","2023-07-21 23:44:59"
"22284","7","16","16","28.50","84.00","2023-07-21 23:59:59"
"22285","10","16","18","28.60","85.80","2023-07-22 00:14:59"
"22286","8","14","18","28.50","84.40","2023-07-22 00:29:59"
"22287","11","16","17","28.50","86.60","2023-07-22 00:44:59"
"22288","9","13","14","28.50","84.30","2023-07-22 00:59:59"
"22289","7","13","14","28.50","84.30","2023-07-22 01:14:58"
"22290","10","13","15","28.40","84.10","2023-07-22 01:29:58"
"22291","12","19","20","28.30","84.90","2023-07-22 01:44:59"
"22292","8","12","13","28.30","84.80","2023-07-22 01:59:58"
"22293","9","17","18","28.20","83.50","2023-07-22 02:14:59"
"22294","6","13","15","28.20","83.40","2023-07-22 02:29:58"
"22295","9","14","17","28.20","83.50","2023-07-22 02:44:58"
"22296","7","12","13","28.10","83.40","2023-07-22 02:59:59"
"22297","7","11","16","28.10","84.00","2023-07-22 03:14:59"
"22298","9","17","20","28.00","85.00","2023-07-22 03:29:59"
"22299","7","13","14","28.00","84.10","2023-07-22 03:44:59"
"22300","8","12","15","27.90","86.00","2023-07-22 03:59:59"
"22301","6","11","13","27.90","85.80","2023-07-22 04:14:59"
"22302","8","15","16","27.80","84.90","2023-07-22 04:29:59"
"22303","5","9","13","27.90","84.70","2023-07-22 04:44:59"
"22304","6","12","15","27.90","84.30","2023-07-22 04:59:59"
"22305","7","18","20","27.90","83.80","2023-07-22 05:14:59"
"22306","8","13","15","27.90","83.50","2023-07-22 05:29:59"
"22307","7","13","15","27.80","83.60","2023-07-22 05:44:59"
"22308","6","10","10","27.80","84.50","2023-07-22 05:59:59"
"22309","6","11","13","27.80","84.20","2023-07-22 06:14:59"
"22310","7","11","14","27.80","83.50","2023-07-22 06:29:59"
"22311","9","16","17","27.80","83.90","2023-07-22 06:44:58"
"22312","13","20","22","27.80","85.40","2023-07-22 06:59:58"
"22313","8","13","15","27.80","84.40","2023-07-22 07:14:58"
"22314","8","17","20","27.80","84.00","2023-07-22 07:29:58"
"22315","6","11","14","27.90","83.90","2023-07-22 07:44:58"
"22316","9","16","16","28.20","83.40","2023-07-22 07:59:58"
"22317","12","19","21","28.20","82.60","2023-07-22 08:14:57"
"22318","14","23","24","28.80","80.50","2023-07-22 08:29:58"
"22319","9","19","22","29.20","78.90","2023-07-22 08:44:58"
"22320","12","18","21","29.50","77.70","2023-07-22 08:59:58"
"22321","11","16","17","29.80","76.10","2023-07-22 09:14:58"
"22322","9","15","15","30.20","74.50","2023-07-22 09:29:58"
"22323","12","18","23","30.00","75.80","2023-07-22 09:44:58"
"22324","8","13","15","30.20","76.30","2023-07-22 09:59:59"
"22325","6","10","12","30.40","75.10","2023-07-22 10:14:58"
"22326","7","10","11","30.70","73.80","2023-07-22 10:29:59"
"22327","9","13","16","30.70","73.50","2023-07-22 10:44:58"
"22328","6","10","11","30.90","71.90","2023-07-22 10:59:58"
"22329","7","12","13","31.00","71.90","2023-07-22 11:14:58"
"22330","7","10","11","31.20","72.90","2023-07-22 11:29:58"
"22331","6","9","10","31.30","72.20","2023-07-22 11:44:58"
"22332","10","15","16","31.30","73.30","2023-07-22 11:59:58"
"22333","8","13","14","31.10","73.60","2023-07-22 12:14:58"
"22334","8","14","16","31.20","74.10","2023-07-22 12:29:58"
"22335","6","8","9","31.40","73.10","2023-07-22 12:44:58"
"22336","6","13","15","31.50","72.90","2023-07-22 12:59:58"
"22337","7","11","12","31.70","72.10","2023-07-22 13:14:57"
"22338","6","9","10","32.00","71.50","2023-07-22 13:29:57"
"22339","5","8","8","32.60","69.70","2023-07-22 13:44:57"
"22340","7","10","13","33.00","68.50","2023-07-22 13:59:57"
"22341","5","12","15","33.00","68.30","2023-07-22 14:14:57"
"22342","5","13","14","32.90","68.30","2023-07-22 14:29:58"
"22343","10","14","14","32.60","68.10","2023-07-22 14:44:58"
"22344","8","11","13","32.60","68.10","2023-07-22 14:59:58"
"22345","6","9","10","32.30","69.10","2023-07-22 15:14:58"
"22346","7","9","10","32.60","69.20","2023-07-22 15:29:57"
"22347","6","10","12","32.40","68.80","2023-07-22 15:44:57"
"22348","6","9","10","31.90","70.10","2023-07-22 15:59:58"
"22349","6","9","11","31.60","71.60","2023-07-22 16:14:57"
"22350","5","9","11","31.40","71.50","2023-07-22 16:29:57"
"22351","4","8","10","31.30","72.30","2023-07-22 16:44:57"
"22352","6","8","10","31.10","73.10","2023-07-22 16:59:57"
"22353","5","10","12","30.90","72.50","2023-07-22 17:14:57"
"22354","6","11","13","30.70","73.30","2023-07-22 17:29:57"
"22355","4","9","10","30.60","73.60","2023-07-22 17:44:56"
"22356","4","7","10","30.50","72.80","2023-07-22 17:59:57"
"22357","3","6","9","30.20","74.10","2023-07-22 18:14:57"
"22358","7","10","11","30.00","75.70","2023-07-22 18:29:57"
"22359","7","10","12","29.90","76.50","2023-07-22 18:44:56"
"22360","6","12","16","29.80","76.70","2023-07-22 18:59:56"
"22361","8","11","14","29.70","78.20","2023-07-22 19:14:56"
"22362","6","10","10","29.50","78.30","2023-07-22 19:29:56"
"22363","6","14","16","29.40","77.90","2023-07-22 19:44:56"
"22364","9","12","12","29.10","78.80","2023-07-22 19:59:56"
"22365","6","11","12","29.00","79.40","2023-07-22 20:14:56"
"22366","7","16","16","29.00","79.40","2023-07-22 20:29:57"
"22367","8","13","13","28.90","80.70","2023-07-22 20:44:57"
"22368","10","20","22","28.80","80.90","2023-07-22 20:59:56"
"22369","8","12","14","28.80","81.00","2023-07-22 21:14:56"
"22370","10","15","16","28.80","80.50","2023-07-22 21:29:56"
"22371","9","13","13","28.70","81.10","2023-07-22 21:44:56"
"22372","7","11","12","28.70","81.20","2023-07-22 21:59:56"
"22373","6","11","12","28.70","80.80","2023-07-22 22:14:56"
"22374","9","13","14","28.60","80.30","2023-07-22 22:29:56"
"22375","8","12","12","28.60","81.50","2023-07-22 22:44:56"
"22376","7","11","12","28.60","82.10","2023-07-22 22:59:56"
"22377","6","9","10","28.50","81.60","2023-07-22 23:14:57"
"22378","7","10","11","28.50","81.30","2023-07-22 23:29:57"
"22379","7","11","11","28.40","81.80","2023-07-22 23:44:56"
"22380","5","12","12","28.40","81.50","2023-07-22 23:59:56"
"22381","6","8","9","28.40","82.40","2023-07-23 00:14:56"
"22382","7","11","11","28.40","82.60","2023-07-23 00:29:56"
"22383","5","11","11","28.30","83.60","2023-07-23 00:44:56"
"22384","6","12","14","28.30","84.40","2023-07-23 00:59:55"
"22385","7","14","16","28.30","84.20","2023-07-23 01:14:55"
"22386","8","12","14","28.30","84.60","2023-07-23 01:29:55"
"22387","5","12","13","28.20","84.60","2023-07-23 01:44:55"
"22388","6","10","11","28.20","84.20","2023-07-23 01:59:55"
"22389","5","10","10","28.20","83.70","2023-07-23 02:14:55"
"22390","6","9","12","28.20","84.10","2023-07-23 02:29:55"
"22391","5","9","10","28.20","83.80","2023-07-23 02:44:55"
"22392","6","8","9","28.20","84.00","2023-07-23 02:59:55"
"22393","4","9","10","28.20","84.20","2023-07-23 03:14:55"
"22394","5","8","11","28.20","84.20","2023-07-23 03:29:55"
"22395","5","8","9","28.20","85.40","2023-07-23 03:44:55"
"22396","4","8","8","28.10","85.20","2023-07-23 03:59:55"
"22397","6","10","11","28.10","85.60","2023-07-23 04:14:55"
"22398","3","6","6","28.10","86.10","2023-07-23 04:29:55"
"22399","4","8","9","28.00","85.60","2023-07-23 04:44:55"
"22400","5","8","10","28.00","86.40","2023-07-23 04:59:55"
"22401","5","10","11","28.00","85.80","2023-07-23 05:14:55"
"22402","4","8","9","28.00","86.40","2023-07-23 05:29:55"
"22403","5","9","9","27.90","86.80","2023-07-23 05:44:55"
"22404","6","10","11","27.90","85.90","2023-07-23 05:59:55"
"22405","6","10","13","27.90","86.20","2023-07-23 06:14:55"
"22406","6","10","10","27.90","86.40","2023-07-23 06:29:55"
"22407","5","8","9","27.90","86.30","2023-07-23 06:44:55"
"22408","6","12","14","27.90","87.10","2023-07-23 06:59:55"
"22409","8","12","14","27.90","87.40","2023-07-23 07:14:54"
"22410","8","12","13","28.00","86.60","2023-07-23 07:29:54"
"22411","7","12","12","28.10","85.90","2023-07-23 07:44:54"
"22412","16","26","27","28.20","86.10","2023-07-23 07:59:54"
"22413","6","10","13","28.60","83.90","2023-07-23 08:14:54"
"22414","7","11","11","29.00","82.20","2023-07-23 08:29:54"
"22415","7","10","10","29.50","80.60","2023-07-23 08:44:54"
"22416","6","9","10","29.80","79.60","2023-07-23 08:59:54"
"22417","4","6","8","29.90","79.10","2023-07-23 09:14:53"
"22418","5","8","9","30.10","78.90","2023-07-23 09:29:53"
"22419","5","9","11","30.20","77.70","2023-07-23 09:44:53"
"22420","4","6","10","30.60","76.40","2023-07-23 09:59:53"
"22421","4","9","9","30.80","75.60","2023-07-23 10:14:53"
"22422","6","8","9","30.90","75.10","2023-07-23 10:29:52"
"22423","6","9","10","31.00","75.40","2023-07-23 10:44:52"
"22424","6","9","9","31.10","74.70","2023-07-23 10:59:52"
"22425","5","9","9","31.10","75.20","2023-07-23 11:14:52"
"22426","4","7","7","31.00","75.00","2023-07-23 11:29:52"
"22427","7","10","11","31.30","75.20","2023-07-23 11:44:52"
"22428","5","9","10","31.30","74.50","2023-07-23 11:59:52"
"22429","5","7","7","31.50","73.90","2023-07-23 12:29:52"
"22430","5","10","11","31.50","73.50","2023-07-23 12:44:52"
"22431","5","9","10","31.80","73.20","2023-07-23 12:59:51"
"22432","5","8","8","32.00","73.30","2023-07-23 13:14:51"
"22433","5","7","9","32.30","72.30","2023-07-23 13:29:51"
